periodo,valor,indicator_id,title,ods_number,unit
1999,25.51,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1998,4.97,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1997,5.04,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1996,6.69,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1995,8.02,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1994,14.14,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1993,17.67,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1992,18.43,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1991,30.84,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
1990,52.68,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2024,0.12,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2023,0.17,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2022,0.22,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2021,0.11,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2020,0.08,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2019,0.1,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2018,0.1,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2017,0.05,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2016,0.07,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2015,0.09,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2014,0.09,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2013,0.06,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2012,0.16,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2011,0.16,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2010,0.08,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2009,0.09,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2008,0.09,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2007,0.05,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2006,0.13,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2005,0.16,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2004,0.16,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2003,0.31,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2002,0.25,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2001,0.46,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2000,0.49,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1999,0.63,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1998,0.84,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1997,1.21,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1996,1.11,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1995,1.39,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1994,1.1,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1993,2.14,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1992,1.11,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1991,1.46,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
1990,1.37,3.3.4,"3.3.4 Incidencia de la hepatitis B por cada 100,000 habitantes (menores de 5 años)",3,Tasa por cada 100 mil habitantes menores de 5 años
2024,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2023,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2022,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2021,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2020,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2019,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2018,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2017,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2016,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2015,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2014,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2013,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2012,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2011,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2010,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2009,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2008,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2007,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2006,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2005,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2004,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2003,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2002,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2001,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2000,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1999,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1998,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1997,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1996,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1995,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1994,100.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1993,95.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1992,90.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1991,79.01,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
1990,76.0,3.3.5,"3.3.5 Proporción de tratamientos otorgados a casos confirmados de paludismo, para la prevención, control y eliminación de la transmisión del Plasmodium Vivax",3,Porcentaje
2024,272.9152395,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2023,270.8791503,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2022,277.4460098,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2021,328.0584284,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2020,340.6927236,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2019,265.4945219,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2018,260.368762,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2017,262.5430602,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2016,264.238095,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2015,253.4126135,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2014,249.9569272,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2013,243.8232317,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2012,238.6573575,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2011,234.6556657,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2010,240.7763016,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2009,239.9964023,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2008,236.5644891,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2007,231.4159196,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2006,226.6362382,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2005,228.933365,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2004,225.7727165,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2003,227.6130831,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2002,226.0665378,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2001,219.9854397,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
2000,221.4965004,3.4.1,"3.4.1 Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",3,Tasa de mortalidad
